,Brand,Product,UserName,Recommend,PostDate,Review,Rating,SkinCond,Age,positivity,clean_text
1795,Wardah,Acnederm Night Treatment Moisturizer,roihanawm,,2019-09-01,Kayaknya emang aku nggak cocok pakai series dari acnederm-nya wardah ini... Mukaku makin berminyak parah.. Yang dulunya udah percayain banget urusan skincare ke Wardah jadi mulai muter otak lagi buat nyari skincare yang kira2 cocok untuk kulitku,4,Combination,19 - 24,1,kayak emang nggak cocok pakai series acnedermnya muka minyak parah dulunya udah percayain banget urus skincare muter otak nyari skincare cocok kulit
1796,Wardah,Acnederm Night Treatment Moisturizer,Aniknf25,,2019-08-28,"Pakai wardah night cream acne derm ini selama kurleb 1bulanan alhamdulillah gak ad masalah gak menimbulkan jerawat baru malah lama lama ngilangin jerawat dan bekasnya emg butuh proses dan harus rutin , step sebelum pakai cream ini sy pakai PTE white secret dan serum li ... Read more",5,Combination,19 - 24,1,pakai night cream acne derm kurleb alhamdulillah gak ad gak timbul jerawat ngilangin jerawat bekas emg butuh proses rutin step pakai cream sy pakai pte white secret serum li read more
1797,Wardah,Acnederm Night Treatment Moisturizer,vaniaadi96,,2019-08-25,"Pake ini dari hadiah temen2 ku. Karena waktu itu aku berjerawat dan cukup cocok sama lightening series. Setelah pake ini beberapa kali, aku merasa jerawatku tidak teratasi, dan juga kulitku berasa kusam, trs kok malah timbul beberapa jerawat baru. Akhirnya aku stop pake ... Read more",3,Oily,19 - 24,0,pake hadiah temen ku jerawat cocok lightening series pake kali jerawat kulit asa kusam trs timbul jerawat stop pake read more
1798,Wardah,Acnederm Night Treatment Moisturizer,meidamz,,2019-08-24,"Night treatment moisturizer dari wardah acnederm ini biasa aja sih, untuk jerawat dan bekasnya juga gak berkurang atau nambah. Padahal juga udah berpositif thinking untuk terus beli lagi, eh tetep gak ada perubahan :((",3,Combination,19 - 24,0,night treatment moisturizer acnederm aja sih jerawat bekas gak nambah udah positif thinking beli eh tetep gak ubah
1799,Wardah,Acnederm Night Treatment Moisturizer,deanurfarida,,2019-08-22,"wardah acnederm moisturizer night treatment,awalnya pas aku baca manfaatnya di deskripsi aku udh ber ekspetasi tinggi kalo ini bakal ngilangin bekas jerawat dan skrg aku make udh sekitar 1 bulan lebih blm ada perubahannya mungkin ada tapi sedikit aja perubahannya,untuk ... Read more",3,Normal,18 and Under,0,acnederm moisturizer night treatmentawalnya pas baca manfaat deskripsi udh ber ekspetasi kalo ngilangin bekas jerawat skrg make udh blm ubah aja perubahannyauntuk read more
1800,SK-II,Stempower,nit4t4n,Not Recommend,2020-08-10,"Aku sih pake ini waktu dulu umur 36an..harga mahal tapi ga efek apa2 ke muka aku..ga bkin kencang jg,ga hilangin kerut jg..mungkin ga cocok ma kulit muka aku..jadi akhirnya aku pake merk laen dengan harga yg lebih murah..jelas ga repurchase krn ga cocok ma aku.",3,Normal,40 - 44,0,sih pake umur anharga mahal ga efek muka akuga bkin kencang jgga hilangin kerut jgmungkin ga cocok ma kulit muka akujadi pake merk laen harga yg murahjelas ga repurchase krn ga cocok ma
1801,SK-II,Stempower,heynevika,Recommend,2020-07-18,"pake produk ini udah lama bgt sebenernya, dan aku gak suka, kenapa? seri stempower ini sebenernya seri lama dari sk-ii, sebelum seri RNA. dan karena targeting aging skin, jadi pelembab ini tuh bener bener melembabkan, dan gak begitu cocok di kulit berminyakku. abis pake ... Read more",4,Oily,25 - 29,1,pake produk udah bgt sebenernya gak suka seri stempower sebenernya seri ski seri rna targeting aging skin pelembab tuh bener bener melembabkan gak cocok kulit minyak abis pake read more
1802,SK-II,Stempower,mirawidiastuti,Recommend,2020-06-25,"Pertama kali pas pake brg sm ftenya skitar 5 taun yg lalu, efeknya sih cuman ngelembabin aja, some how malah bikin bruntusan bukan krn efek puriging. Ini cocoknya buat kulit dry plus yg mature banget soalnya di mamahku+mamah mertua ini cocok bgt mreka umur mau 70an tp m ... Read more",3,Combination,40 - 44,0,kali pas pake brg sm ftenya skitar taun yg efek sih cuman ngelembabin aja some how bikin bruntusan krn efek puriging cocok kulit dry plus yg mature banget mamahkumamah mertua cocok bgt mreka umur an tp m read more
1803,SK-II,Stempower,rafdita,Recommend,2020-06-11,"aku cocok banget pake ini mengecilkan pori-pori dan mencerahkan, recommended banget , kebetulaan aku belinya kebanyakan jd aku jual yg 50g tinggal 70% dan 15g ( masih full ) sepaket 800k, hub 081284101877 yuk beli yuk, tanya tanya dulu boleh!",5,Combination,18 and Under,1,cocok banget pake poripori cerah recommended banget kebetulaan beli jd jual yg g tinggal g full paket k hub yuk beli yuk
1804,SK-II,Stempower,farlina_faisal,Recommend,2020-03-13,Cream SK II ini saya pakai siang malam. Bener2 cocok di kulit saya efeknya bikin kulit moist dan ada efek sedikit mencerahkan hanya saja tidak cocok di kantong saya. Di apply nya ke wajah sedikit saja sdh langsung melembabkan,5,Combination,35 - 39,1,cream sk ii pakai siang malam bener cocok kulit efek bikin kulit moist efek cerah cocok kantong apply nya wajah sdh langsung melembabkan
1805,SK-II,Stempower,mustikaReaL,Not Recommend,2020-03-05,titipjual:(yang mau wa engga cocok sama produk inj tapi entah kenapa nyokap glowing bgt dong pake ini :( emang bukan nasipku cocok sama ini tapi nth kenapa mamiku bener bener glowing tanpa pori pori pake ini aku jual murah aja ya baru pake 2x pake wa 085716469987,1,Oily,25 - 29,-1,titipjualyang wa engga cocok produk inj nyokap glowing bgt pake emang nasipku cocok nth mami bener bener glowing pori pori pake jual murah aja ya pake x pake wa
1806,SK-II,Stempower,Eldy313,Recommend,2020-02-17,"Ini skincare high end pertama ku. Lupa sih belinya kapan, kayaknya 2016 deh. Jujur sukaaa banget sih. beneran worth it. teksturnya milky cair gitu, aku pakai ini setelah cleanser dan toner tiap malem, gila sih efeknya... bikin muka ku bagusss, sangat mulus, dan keliatan ... Read more",5,Combination,19 - 24,1,skincare high end ku lupa sih beli kayak deh jujur sukaaa banget sih beneran worth it tekstur milky cair gitu pakai cleanser toner malem gila sih efek bikin muka ku bagusss mulus liat read more
1807,SK-II,Stempower,Cherrypie9,Not Recommend,2020-01-22,"bersama pitera essence after itu aku pake ini, muka ku langsung panas merah, gatal, dan bentol jerawat, muka ku ga tahan pake produk ini, harga nya mehong pula, untuk kulit sensitive ga cocok deh, padahal temen ku ada yg pake cocok dan mulus"" aja",1,Oily,25 - 29,-1,pitera essence after pake muka ku langsung panas merah gatal bentol jerawat muka ku ga tahan pake produk harga nya mehong kulit sensitive ga cocok deh temen ku yg pake cocok mulus aja
1808,SK-II,Stempower,nisarachman,Recommend,2019-12-16,"Mungkin ini cocok buat yg kulit normal dan kering ya, karena aku kombinasi dan cenderung minyakan di beberapa spot. Aku pake ini malah jadi kusam, makin minyakan gitu dan pori2 jadi tersumbat juga. Tapi aku abisin soalnya sayang, cuma jadinya kebanyakan dipakai untuk le ... Read more",3,Combination,25 - 29,0,cocok yg kulit normal kering ya kombinasi cenderung minyak spot pake kusam minyak gitu pori sumbat abisin sayang pakai le read more
1809,SK-II,Stempower,HannyDewanti,Recommend,2019-12-12,"Saya tuh pake ini karena dapet sampelnya. Pas coba, mati kita! kukit saya jadi gelap. Entah mengapa jadi item banget. pengin nangis. udah cakep kan saya pas pake FTE lah kok regres gini? awalnya kirain purging. lah kok tambah gelas terus muncul jerawat yang syakiiittt ... Read more",3,Combination,30 - 34,0,tuh pake dapet sampel pas coba mati kit gelap item banget pengin nang udah cakep pas pake fte regres gin kirain purging gelas muncul jerawat syakiiittt read more
1810,SK-II,Stempower,Anomanom,Recommend,2019-10-05,"Sekarang namanya RNA. Dikulit aku yang cenderung normal - kering sangat bagus! melembabkan dan mencerahkan tanpa breakout. Awalnya coba mini size, setelah 2-3bln teman komen muka jadi lebih cerah, baru deh berani beli big size. walaupun dark spot ga bisa hilang pakai in ... Read more",5,Normal,35 - 39,1,nama rna kulit cenderung normal kering bagus melembabkan cerah breakout coba mini size bln teman komen muka cerah deh berani beli big size dark spot ga hilang pakai in read more
1811,SK-II,Stempower,firameidi,Recommend,2019-09-11,Aku pake ini karna sample dari beli FTE itu loh tapi kok aku ngerasa setelah pake ini semuka malah break out ! Aku gak kehabisan akal sih aku taro di bawah mata dan voila !!!!!! Bagus dan bikin mataku super lembab banget. Repurchase ? I dont think so mahal dan ga cocok ... Read more,3,Combination,19 - 24,0,pake karna sample beli fte loh ngerasa pake muka break out gak habis akal sih taro mata voila bagus bikin mata super lembab banget repurchase i dont think so mahal ga cocok read more
1812,SK-II,Stempower,poposhang,,2019-09-03,aku pake ini yang jar sample tapi hampir gak tau perbedaannya di aku hahaha karena mungkin kecil banget kali ya belinya... tapi di aku gak bikin jerawat atau apapun...cuman ya itu gak kerasa ada perubahan hahaha,4,Oily,25 - 29,1,pake jar sample gak tau beda hahaha banget kali ya beli gak bikin jerawat apapuncuman ya gak ubah hahaha
1813,SK-II,Stempower,kriww,,2019-08-27,"Sukaaaa banget, pertama kali tau karena dapet sample sachet pas beli FTE nya SK II, mahal sih ya cuma menurutku sebanding dengan kualitas yanng dijanjikan, pertama pakai aja udah langsung kerasa efeknya, cuma kalau udah 2 minggu jadi biasa lagi gak berasa kenceng banget ... Read more",5,Normal,30 - 34,1,sukaaaa banget kali tau dapet sample sachet pas beli fte nya sk ii mahal sih ya banding kualitas yanng janji pakai aja udah langsung efek udah minggu gak asa kenceng banget read more
1814,SK-II,Stempower,Andisatrina,,2019-08-15,"My holygrail 😍 dari segi tekstur lumayan thick untuk ukuran pelembab, setelah dibaurkan ke wajah bikin muka jadi glowing dan lembab. Setelah membandingkan ketika pakai dan gak pakai, asli beda banget sih. Kalau pakai ini bikin muka cerah dibanding creamku sebelumnya. D ... Read more",5,Dry,25 - 29,1,my holygrail  segi tekstur lumayan thick ukur pelembab baur wajah bikin muka glowing lembab banding pakai gak pakai asli beda banget sih pakai bikin muka cerah banding creamku d read more
1815,SK-II,Stempower,ribkalitantra,,2019-04-20,"packagingnya oke banget, simpel gitu, dan mudah dibawa. texturenya emang thick banget, jadi sebenarnya irit, karena sedikit aja bisa untuk seluruh wajah. tapi entah kenapa kok di aku gak cocok gitu. setelah pake di malam hari, besok nya wajah jadi oily banget. mungkin i ... Read more",3,Combination,25 - 29,0,packagingnya oke banget simpel gitu mudah bawa texturenya emang thick banget irit aja wajah gak cocok gitu pake malam besok nya wajah oily banget i read more
1816,SK-II,Stempower,felz,,2019-03-30,"aku ga cocok pake inii.. padahal FTCL, FTE sama yg deep surge ex nya cocok.. pake ini besoknya muncul jerawat gitu.. dan malam hari ak pakai besok paginya muka uda kyk kilang minyak.. so sad banget sih padahal suka sama produk2nya SK2.",2,Normal,25 - 29,-1,ga cocok pake ftcl fte yg deep surge ex nya cocok pake besok muncul jerawat gitu malam ak pakai besok pagi muka uda kyk kilang minyak so sad banget sih suka produk sk
1817,SK-II,Stempower,n4n4z4,,2019-02-25,"sebelum pakai skii rna ,aku pakai steampower ini. purging 2minggu sajah dan apkai harus dengan fte untuk dapat efeknya. kulit halus kenyal cerah merata. hanya large pore dan wrinkle belum kelihatan hasilnya padahal 5blnn pakai. ganti rna",5,Dry,40 - 44,1,pakai ski rna pakai steampower purging minggu sajah apkai fte efek kulit halus kenyal cerah large pore wrinkle lihat hasil blnn pakai ganti rna
1818,SK-II,Stempower,sulistyatatiana,,2018-12-19,"Stem Power ini aku coba gara-gara coba pake punya saudaraku. Ternyata cocok banget dan pemakaiannya irit banget karena cukup pake sedikit aja udah bisa. Efeknya tekstur kulit jadi lembut, melembabkan juga dan cocok buat kulit aku yang kering",4,Normal,19 - 24,1,stem power coba garagara coba pake saudara nyata cocok banget pakai irit banget pake aja udah efek tekstur kulit lembut melembabkan cocok kulit kering
1819,SK-II,Stempower,Santycasanty,,2018-12-16,"Ini adalah produk pertama skii yang aku coba.. dan langsung jatuh cinta sama brand ini dan bikin aku cobain semua rangkaiannya.. bahkan samapi skarang aku masih pake.. dari tahun 2011,, Bikin kulit kenyal, glowing, ternutrisi dgn amat sangat baik.. kulit aku jadi kayak ... Read more",4,Normal,30 - 34,1,produk ski coba langsung jatuh cinta brand bikin cobain rangkai samapi skarang pake bikin kulit kenyal glowing nutrisi dgn kulit kayak read more
1820,SK-II,Stempower,ini_vina,,2018-11-05,"Aku make stempower ini dah bbrp thn yg lalu dan skrg namanya udah jd rna power. semenjak aku pake cellumination skii agak kurang cocok,jd lah aku coba pake sample2nya stempower dl spy kl ga cocok ga terlalu rugi gt. pas pake sampel bbrp kali cocok ya,mknya kubeli yg ged ... Read more",2,Oily,35 - 39,-1,make stempower dah bbrp thn yg skrg nama udah jd rna power semenjak pake cellumination ski cocokjd coba pake samplenya stempower dl spy kl ga cocok ga rugi gt pas pake sampel bbrp kali cocok yamknya bel yg ged read more
1821,SK-II,Stempower,jbrylia,,2018-10-06,stempower skrg nama na berubah jd RNA power.. td na gk ngeh krn make na dbarengin skincare lain na.. pas berhenti trs make lagi jd ngeh klo ini cream trnyata yg bikin muka kenceng n moist gt klo habis bangun tdr.. tekstur na super lembut dan bau na klo mnrt aku kaya m ... Read more,5,Normal,30 - 34,1,stempower skrg nama na ubah jd rna power td na gk ngeh krn make na dbarengin skincare na pas henti trs make jd ngeh klo cream trnyata yg bikin muka kenceng n moist gt klo habis bangun tdr tekstur na super lembut bau na klo mnrt kaya m read more
1822,SK-II,Stempower,fitriasukma00,,2018-09-05,mukaku yg oily jd super oily make ini. pori pori d pipi jd tambah gede. tambah cerah sih. tp jerawat pun nakin byk gara2 make ini. kayaknya klo utk dry skin ok sih. tp utk yg oily mnding pikir2 dulu. mahal ga jaminan bikin kulit kita makin ok,2,Oily,25 - 29,-1,muka yg oily jd super oily make pori pori d pipi jd gede cerah sih tp jerawat nakin byk gara make kayak klo utk dry skin ok sih tp utk yg oily mnding pikir mahal ga jamin bikin kulit ok
1823,SK-II,Stempower,nadira_n,,2018-08-22,"Udah setahun pake ini,tapi namanya skg RNA power, bukan stempower lagi. Aku pake ini barengan ma FTE. Kulitku type dry skin. Aku udh coba bbrpa cream malam dan menurutku RNA ini yg plg melembabkan. Teksturnya thick bgt. Jadi pake nya dikit2 aja udh bisa buat seluruh waj ... Read more",4,Dry,30 - 34,1,udah pake initapi nama skg rna power stempower pake bareng ma fte kulit type dry skin udh coba bbrpa cream malam rna yg plg melembabkan tekstur thick bgt pake nya dikit aja udh waj read more
1824,SK-II,Stempower,aryantiwidya,,2018-07-08,"mahal terus gak cocok, rasanya sedih bgd! stlh clear lotionnya dan FTEnya, gue nekad pake ini utk dptn kulit bening macam nasabah gue. hahahah yg ada mapah BO, di pipi yg biasanya gk pernah ada jerawat malah buanyak bgd muncul. akhrnya gue stop smw. pitera dan ragi lain ... Read more",1,Combination,30 - 34,-1,mahal gak cocok sedih bgd stlh clear lotionnya ftenya gue nekad pake utk dptn kulit bening nasabah gue hahahah yg mapah bo pipi yg gk jerawat buanyak bgd muncul akhrnya gue stop smw pitera ragi read more
1825,SK-II,Stempower,minniemanjaa,,2018-06-24,"Masih penasaran dengan steampower nya ini karna kmren kebanyakan mami ku yang pakai , btw saya beli online karna di counter kmren bilang kosong , dan entah kenapa cepat habis atau penggunaan saya yg byk ya , untuk hasil blm bs terlihat .",4,Oily,25 - 29,1,penasaran steampower nya karna kmren mami ku pakai btw beli online karna counter kmren bilang kosong cepat habis yg byk ya hasil blm bs lihat
1826,SK-II,Stempower,Meiraani,,2018-06-09,"rangkaian SK II yg ga aku suka. gatau knp kalo dipake oily dan lengket bgt padahal makenya udh dikit. dipaksain pake terus tp ga ada perubahan :( and yesss tetep oily pastinya, kirain efek awal pemakaian aja. aku pake ini PM doang krn ngerasa greasy, pagi harinya liat m ... Read more",1,Dry,25 - 29,-1,rangkai sk ii yg ga suka gatau knp kalo dipake oily lengket bgt makenya udh dikit dipaksain pake tp ga ubah and yesss tetep oily kirain efek pakai aja pake pm doang krn ngerasa greasy pagi liat m read more
1827,SK-II,Stempower,patriciasaint,,2018-06-04,Skin care yg aku pakai karena satu paket dengan sk ii lainnya. Yg katanya sk ii oke banget. Stempower ini merupakan seri lama dari RNA. Tapi sayangnya utk aku kurang cocok karena kulitku tipe oily jadi lebih oily lagi dan aku belum membutuhkan moisturizer yg anti ageing ... Read more,3,Combination,25 - 29,0,skin care yg pakai paket sk ii yg sk ii oke banget stempower rupa seri rna sayang utk cocok kulit tipe oily oily butuh moisturizer yg anti ageing read more
