Brand,Product,UserName,SkinCond_Age,Recommend,PostDate,Review,Rating
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,atikahfauziyyah,"Combination, 19 - 24",,28 Aug 2018,"Aku sempet beli yg samplenya Sulwhasoo ini enak bgt sih teksturnya rich pake dikit aja udh cukup banget dimuka,aku pake malem pas paginya muka emng kaya berminyak gtu tapi pas udh cuci muka dan makeup an muka tuh jadi lembab aja gtu ga berminyak dan muka jd kenyal glowi ... Read more",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,angelic,"Oily, 35 - 39",,19 Aug 2018,"It surprised me that I didn’t love this, considering I love the other 3 Sulwhasoo products (FCAS, balancing water & emulsion). Mungkin cuma karena kulit gue belum perlu cream yang se-rich ini aja sih. This is way too moisturizing and makes my skin too oily. Teksturnya n ... Read more",3
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,etnafst,"Dry, 25 - 29",,19 Aug 2018,"Kulitku kering bangeeet. Setelah pake ini sebagai night cream, seminggu langsung keliatan hasilnya. Kulitku terhidrasi banget di pagi hari, baunya emang bau herbal gitu sih tapi hasilnya oke banget. 👍🏻",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,mimiaffandi_e,"Dry, 25 - 29",,03 Aug 2018,"Cucoklah buat dry skin. Wangi herbal ginseng relaxing jiwa banget. Pake ini barengan emulsionnya, kulitku jadi ngerasa sehat banget meskipun efek mencerahkan atau memutihkannya gak ada sama sekali. Skin barrier terasa kuat dan gak gampang jerawatan maupun dehidrasi",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,firra96,"Combination, 19 - 24",,12 Jul 2018,pake ini yg kemasan kecil karna sepaket gitu sama serum essense nya. terlalu moisture sih kalo di kulit aku ini combi cenderung ke oily. ga bikin purging kok. suka bgt sama aroma gingseng nya strong banget. tapi kurang suka ya sama packaging nya yg jar karna harus dicol ... Read more,3
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,jessicajea,"Combination, 25 - 29",,05 Jul 2018,"current fav night cream - teksturnya cream, ada wangi ginseng nya - pas dipake agak rich dan agak lama meresap - ga buat jerawatan sih di aku. pake ini buat malam krn kulitku cenderung oily. setelah pakai ini rasanya kulit lembut, kenyal dan moist bgt di pagi hari. agak ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,theuglytruth,"Normal, 19 - 24",,03 Jul 2018,"Mukaku tuh awalnya kayak turun gitu loh, gak tau kenapa emang kayak bawaan dari dulu mukaku turun kebawah, jadinya smile lines gtgt kan pasti ada. Aku pake cream ini, bener bener cuma jangka waktu 1 hari aja udh keliatan banget sih, bangun bangun mukaku lebih cerah, plu ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,kiranapram,"Combination, 25 - 29",,03 Jul 2018,"Ini juga salah satu produk Sulwhasoo yang jadi favoritku. Teksturnya rich banget, dan ada wangi semacam akar ginseng / kacang-kacangan which i really like. Paling cocok dipake malam hari, dan keesokan paginya kulit langsung plumpy dan cerah. Kalo dipake jangka panjang, ... Read more",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,vazalia,"Combination, 25 - 29",,24 Jun 2018,"Tertarik beli karena kandungan utama nya ginseng dan baunya ala ala herbal sehat gitu. Dari packaging sih gue kurang suka karena agak berat dan bawahnya kaca (takut pecah) Harganya lumayan sih, 1 cream ini bisa beli 1 Dompet K*te Spade LOL Sebetulnya gue udah punya y ... Read more",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,fihanmardiyanti,"Dry, 25 - 29",,23 Jun 2018,Harganya juara sih ya nguras kantong hahaha tapi cobain si sample size nya terus ternyata cocok tuh antara happy dan sedih sih klo abis brarti harus siap-siap kantong jebol. Tapi ini enak banget aroma nya dan pas efek abis dipake besok paginya tuh bikin lembab buat muka ... Read more,5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,Fadzulna,"Combination, 25 - 29",Fadzulna recommends this product!,22 Jun 2018,"Cobain produk ini yg sample size gt, efeknya bener bener terasa dipagi hari setelah malamnya pakai ini di slot pelembab. Kandungannya rich menurutku jd aku g pakai sleeping mask. Tekstur creamy putih mudah diratakan dan mudah menyerap. Bau gingsengnya seger subtle enak. ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,hoki_hoki,"Combination, 30 - 34",,17 Jun 2018,"cream anti aging super untuk investasi supaya kulit tetap awet muda, harga ga bohong sih.. cream ini melembabkan banget, tapi ga cocok kalau dipakai pagi, terlalu lengket.. aku pakainya pun gantian sama sleeping mask, soalnya kalau ditumpuk jadinya terlalu rich, ga nyam ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,olivia,"Dry, 30 - 34",,11 Jun 2018,"Pertama kali nyoba yg sample size. Seperti produk sulwhasoo pada lazimnya, cream ini sangat cepat menyerap di kulit, tidak lengket, aman & tidak ada efek perih, dan bau ginsengnya menenangkan. One of the recommended cream!",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,rindianti,"Dry, 25 - 29",,10 Jun 2018,"udah nyoba ini yg sample sizenya abis bbrp sachet gitu, enak sih aku ngerasanya kantung mata yg item atau kemerahan kerasa ilangan banget kurang lebih 1-2 minggu. cuma kalo full size agak mahal ya book ?",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,AnnaYulia90,"Dry, 25 - 29",,06 Jun 2018,"Baru mau mencoba si Sulwashoo ini. beli Travel kitnya dulu, penasaran sih sama hasilnya yg katanya bagus dan ngelembapin.baru pakai 1x, Aku pakai sebagai krim malam. semoga cocok, gak BO .kemasannya mungil banget . cukup mahal untuk 5ml dengan harga segitu. kalo cocok m ... Read more",3
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,imantiara,"Dry, 25 - 29",,04 Jun 2018,"aku pakai ini setelah fcas, lotion dan emulsion. di kulitku yang kering sih beneran hydrating banget, kalau dipakai sebelum tidur, waktu paginya kulit beneran jadi glowing dan kenyal gitu, beneran berasa kulitnya sesehat itu. secinta itu sih sama produknya sulwhasoo",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,ajeng_ayuningrum,"Oily, 19 - 24",,02 Jun 2018,"Yg bikin aku suka bgt sama cream ini adalah khasiat dari produk ini langsung terasa dihari pertama pemakaian loh.. Jadi aku pakai ini setiap malam sebelum tidur. Pas diaplikasikan, langsung bikin kulit wajah terasa lembab dan lembut, dan besoknya pas bangun tidur wajahk ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,michelletnndraa,"Combination, 18 and Under",,31 May 2018,"haloo aku wkt itu dibeliin tmn aku kado ultah, tp aku gasuka ginseng jd ga di pake sampe skrg, dia beliin yg Sulwhasoo Ginseng Renewing Limited Edition -Consentrated Ginseng Renewing Cream Ex 5 ml -Consentrated Ginseng Renewing Eye Cream Ex 3 ml -Capsulized Ginseng Fort ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,ajeng_ayuningrumMS,,,30 May 2018,"Beli ini karena permintaan ibuku yg mau banget produk ini, tapi aku jadi ikutan pakai karena kata ibuku ini bagus bgtt ? Produk ini pas bgt buat orang-orang yg ingin punya wajah glowing dan kenyal. Pas pertama coba produk ini sebelum tidur, wajah terasa lembab dan pas b ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,chaterinebrigitta,"Combination, 19 - 24",,24 May 2018,"biasanya ga bisa pake cream lembab lembab gini, suka muncul beruntusan langsung. tapi ini ajaib beli ukuran travel size daaaan selama aku pakai 2 minggu muka ga ada masalah apa apa. langsung jd kenceng kenyel sehat ada cahaya cahaya glowing! ini malah muka aku kyk ke an ... Read more",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,sesilianh,"Dry, 25 - 29",,24 May 2018,"Aku biasanya ga cocok pakai produk cream karena bisa jadi beruntusan.Tapi, ternyata aku cocok pakai Sulwhasoo Concentrated Ginseng Renewing Cream EX ini. Warna cream-nya putih dan teksturnya agak thick. Tapi ga usah khawatir akan terasa greasy, karena cream ini cepet ba ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,jeanever,"Combination, 35 - 39",,24 May 2018,"menurut aku ini salah satu produk andalan Sulwhasoo karena juara banget krim nya bikin muka aku gak kering , karena kebanyakan krim melembabkan itu bikin jerawat atau bruntusan nah sulehasoo ini gak malah pemakaian 2 minggu muka jadi kenyal dan kayak agak kinclong gitu",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,erisasrr,"Oily, 19 - 24",,24 May 2018,Aku beli produk ini karena awalnya pake Lumitouch Powder dan hasilnya bagus banget. jadi penasaran apakah skincarenya juga bagus? Akhirnya tertarik buat coba Concentrated Gingseng Renewing Cream EX. Aku beli ini sekalian beli Gentle Cleansing Foam EX dari Sulwhasoo. Aku ... Read more,5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,pinky85,"Combination, 30 - 34",,24 May 2018,"Pertama kali cobain ini karena dapet sample saat beli Perfecting cushion intense, teksturnya ndak terlalu kental tapi ndak cair juga, aku pake cuma malam hari aja sebelum tidur, pas bangun muka jadi berasa lebih lembut.. Aku pake cuma sebentar karena aku lg nyobain harm ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,anggunfaulita,"Combination, 19 - 24",,23 May 2018,"Nah ini juga best produk dari sulwhasso, cream yang bagus untuk kalian yang udah mulai merasa tanda - tanda penuaan muncul. Menurut aku teksturnya ringan, ngelembapin dan langsung ngeresap di kulit. Bikin cerah kulit juga, dan bagi kalian yang udah memasuk umur 20-an, b ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,myriza,"Normal, 25 - 29",,23 May 2018,"Bagus banget,mencerahkan kulitwajah,bikin kenyal....tidak ada kerutan diwajah saya,bahkan digaris senyum saya saja tidak ada..tidak ada jerawat,halus.bersih,dan pemakaiannya tidak ribet,mudah dibawa2?",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,TineTung,"Oily, 35 - 39",,23 May 2018,"I am number 1 fan-nya First Care Serum dari Sulwhasoo jadi pastinya penasaran juga sama product ini. Just like FCS, this smells ginseng banget (which I really love!). A bit heavy sih untuk kulit berminyak, I recommend this buat yg dry skin & mature. Tapi dikulitku y ... Read more",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,mearvic,"Combination, 19 - 24",,23 May 2018,"Dapet ini pas versi samplenya dari sulwhasoo, udah coba dan utk teksturnya rich cream tpi ga terlalu berat & cepat menyerap Baunya agak2 jamu2an geto.. Cukup menyengat tp krna gw anak2 jamu2an dri bocah jd ckup nyaman dgn baunya Karna jenis kulit aku kering jd cocok aja ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,Nonamakeup1928,"Combination, 25 - 29",,23 May 2018,"cream nya punya mama hahhahaa , harga nya juga lumayannn gaji satu bulan hahhaa tapi karena punya mama(mama yang beli) aku jd suka pake juga ,cream nya bagus aku pake apalagi aku juga udh mulai kepala 3 dan butuh perawatan untuk anti aging aku (udh ada keriput nya maksu ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,kaniapriyatna,"Dry, 25 - 29",,23 May 2018,"pertama kali beli ini untuk kado mama, tapi aku ikutan make ? aku pikir cream anti aging cuma cocok untuk wanita sudah memiliki tanda"" penuaan ternyata di aku juga cocok. biasanya aku klo pake krim langsung efek beruntusan muncul, tapi ini enggak dan kulitku berasa leb ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,ratih2103,"Combination, 25 - 29",,23 May 2018,"Krim anti aging yang sebenarnya menurutku. Coba pake ini yang sample/ travel size. hasilnya bagus banget. aku pake nya malam hari (jadi krim malam) pas bangun tidur muka ku lembab, berasa cantik. dan yang paling aku suka bau nyaa, bau ginseng. sangat menenangkan. Tapi s ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,dzymaria6,"Combination, 25 - 29",,23 May 2018,"Menurut gw EX Light itu cream dgn tekstur yg ringan gak trlalu kental or terlalu cair dan mudah menyerap, stlh pakai bbrp kali di malam hari, wajah terasa halus dan sangat menenangkan (mngkn krn kandungan Ginsengnya kali ya) tapi gak terlalu kasih hasil mencerahkan wa ... Read more",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,felife,"Combination, 25 - 29",,23 May 2018,"The Real Anti Aging product ? aslinya kulitku ga bisa nerima krim2 gitu tapi pake cream ini kok ya enak, dan bneran ngefek dan sukaaaa bgt udah gitu wanginya wangi2 herbal ginseng ? produk ini aman banget dan ngefek banget sebagus itu emg kalo sulwhasoo expert di anti ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,jihanpitaloka,"Oily, 19 - 24",,23 May 2018,"aku nyoba produk ini karena iseng nyobain skin care punya ibu ??? overall aku sih suka banget sam hasilnya yang ngebuat kulit jadi lebih kenyel, lembab (tapi aku lembnya malah agak lebay alias cenderung berminyak gitu) dan kulit emang terasa kaya lebih sehat gitu, but g ... Read more",3
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,redfoxy,"Oily, 25 - 29",,18 May 2018,"Pengen bgttttt repurchaseeee! Kmrn sempet dapet trial jarnya pas di JakartaXBeauty 2018 teksturnya friendly bgt, paginya bikin wajah dewy dan pas udah dibasuh wajah terlihat lebih cerah. Sayangnya harga aslinya ternyata mihil beb kalo full jar. Jangan galau dan bimbang ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,viensa,"Oily, 25 - 29",,15 May 2018,"My favorite night cream! Cream ini teksturnya agak thick and heavy jd dipake sedikit aja udah coverage seluruh wajah. Kulit jadi halus, kenyal dan tekstur kulit jd bagus keesokan paginya. Yang aku suka dr cream ini setelah di apply bikin kulit jd moist banget dan ga ker ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,tsa_tsa,"Oily, 30 - 34",,29 Apr 2018,Merupakan salah satu produk best seller dsn holy grail buat anti aging product. Emang thick banget. Ga bikin breakout. Tapi buat aku terlalu berminyak pakai ini karena kulit aku emangvoily. Lebih suka pakai yang Sulwhasoo essential firming creamnya.,4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,hdavina,"Normal, 35 - 39",,18 Apr 2018,Baru menghabiskan 1 jar travel size yang isinya 5 ml. Aku beli yang trial size isi 5 macam. Pertama pakai pagi dan malam terasa lengket dan berminyak dimuka. Akhirnya cuma pakai malam hari aja itupun ga tiap hari karena lebih milih pakai serumnya yg ginseng dan aku ga ... Read more,5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,ClaraShintaDw,"Combination, 19 - 24",,02 Apr 2018,"tekstur creamnya thick banget. terasa berat kalo dipake ke muka aku. aku pake buat pelembab siang hari jatohnya malah berminyak parah. terus aku pake malem harinya, juga gaenak soalnya gatau kenapa terasa berat banget. padahal pakenya udah dikitt. bau jamunya keras bang ... Read more",3
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,anttea_que,"Oily, 30 - 34",,27 Mar 2018,"Setelah breakout akibat ga cocok sm sunscreen dan semua produk yg biasa dipake bwt nyembuhin jerawat ga ad yg berhasil akhirnya cb d krim ini, beli samplenya doang c tp hasilnya emg bagus bgt, muka supple,lembut dan jerawat kalem tp ga begitu ngaruh bwt noda bekas jeraw ... Read more",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,safirayulia,"Combination, 25 - 29",,23 Mar 2018,"Pernah coba sample nya ini, bau ginsengnya lebih strong dibanding yg lain tapi somehow aku malah suka. Berasa langsung bikin kenceng gitu di muka. Harga sih termasuk mahal, cuma di shopee/olshop lain banyak kok yg jual samplenya dengan harga terjangkau.",4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,MeryPrivate,"Normal, 30 - 34",,23 Mar 2018,"Pakai sehari muka langsung halus & mulus, cerah dan gak jerawatan. Cream wangi gingseng dan halus, menurut saya cepat meresap di muka. suka banget sama produk ini cuma harganya mahal, tapi ada harga ada rupa.",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,Novemberian88,"Combination, 30 - 34",,21 Mar 2018,Moisturiser yang punya tekstur sangat ringan tetapi melembabkannya maksimal. Setelah seminggu penggunaan saya merasakan kulit jd supple dan lebih kencang. The only minus point adalah baunya seperti bau jamu.,4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,veranurmawati,"Dry, 30 - 34",,17 Mar 2018,"Sukaaaaa pake banget sama cream CGRC sulwhasoo ini, belinya masih yang sample size gitu, soalnya mahal. Wangi herbal menenangkan, terus kalau dipakai malam hari, pagi hari kulit jadi lembab, lembut, glowing, dan dia meskipun thick tapi nggak bikin bruntusan atau jerawat ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,jonapottger,"Normal, 35 - 39",,06 Mar 2018,"ada harga, ada barang, honey. hehehe yup, saya kmrn cobain samplenya. dalam 1 hari pemakaian aj ud bisa langsung lihat hasilnya di pagi hari. kulitku jadi lebih kenyal dan super haluuuuus. jadi ga bisa berhenti megangin kulit halusku. aku pakai dicombine sama yg gingsen ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,mstattta,"Combination, 30 - 34",,18 Feb 2018,awalnya aku pake sulwhasoo ex cream ini kemasan travel size nya. karna belom tau cocok atau gak nya. pemakaian untuk kemasan travel size di aku bs tahan 1 bulan. aku hanya pakai di malam hari sebagai night cream. awalnya pemakaian emang agak berminyak di muka dan susa ... Read more,4
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,yoedhis,"Combination, 30 - 34",,19 Jan 2018,"I'm a herbal skincare big fan. Entah kenapa sesuatu yg beraroma jamu-jamuan tuh bikin calm, serasa kembali ke masa-masa di kampung. Hari-hari jajan jamu gendong (nggak nyambung). Tapi ini beneran keren banget, bikin muka terasa lebih segar dan lebih terkendali kadar mi ... Read more",5
Sulwhasoo,Concentrated Ginseng Renewing Cream EX,diagatha,"Dry, 25 - 29",,18 Jan 2018,"Pertama nyobain produk sulwhasoo yang basic kit 5 items (*sample), dan langsung suka dr pertama pake. Consentrated Ginseng Renewing Cream ini packaging nya jar 5ml. cream ini dipake setelah emulsion. Tekstur cream nya agak tick tp ga bikin lengket cuma agak lama aja nye ... Read more",4
L'Oreal Paris,White Perfect Night Cream,icharyn,"Normal, 25 - 29",icharyn recommends this product!,2 days ago,"Suka sama night cream loreal ini ❤ Packagingnya tube dari kaca. Terlihat classy sih, cuma aku gak begitu suka karena berat dan kurang steril kalo kena tangan terus. Untuk texturenya creamy warna kebiruan, dipakai cepet meresap, gak lengket, dan gak berat dimuka. Setelah ... Read more",5
